sequence_length,model_dimension,precision,forward_time,backward_time,implementation
2048,16,torch.float16,0.00026699304580688474,0.0007079482078552246,pytorch_scaled_dot_product_attention
2048,16,torch.float32,0.0001663804054260254,0.0004991531372070312,triton_kernel
2048,16,torch.float32,0.0001451730728149414,0.0004606008529663086,pytorch_naive
2048,16,torch.float32,0.000177764892578125,0.0008342742919921875,pytorch_scaled_dot_product_attention
2048,32,torch.bfloat16,9.543895721435547e-05,0.0006324887275695801,triton_kernel
2048,32,torch.bfloat16,0.00016839504241943358,0.0006275534629821778,pytorch_naive
2048,32,torch.bfloat16,0.0002138972282409668,0.0006512045860290527,pytorch_scaled_dot_product_attention
2048,32,torch.float16,9.443759918212891e-05,0.0004883289337158203,triton_kernel
2048,32,torch.float16,0.00016078948974609374,0.0005038142204284668,pytorch_naive
2048,32,torch.float16,0.00020706653594970703,0.0008011579513549805,pytorch_scaled_dot_product_attention
2048,32,torch.float32,0.00010071992874145508,0.000565040111541748,triton_kernel
2048,32,torch.float32,0.00014594793319702148,0.0006893277168273926,pytorch_naive
2048,32,torch.float32,0.00018035173416137696,0.0007055401802062988,pytorch_scaled_dot_product_attention
2048,64,torch.bfloat16,0.00012427568435668945,0.0005329251289367676,triton_kernel
2048,64,torch.bfloat16,0.0001766204833984375,0.00048635005950927737,pytorch_naive
